MA_Period,Final_Balance,Total_Return_Pct,Balance_2013,Return_2013_Pct,Balance_2014,Return_2014_Pct,Balance_2015,Return_2015_Pct,Balance_2016,Return_2016_Pct,Balance_2017,Return_2017_Pct,Balance_2018,Return_2018_Pct,Balance_2019,Return_2019_Pct,Balance_2020,Return_2020_Pct,Balance_2021,Return_2021_Pct,Balance_2022,Return_2022_Pct,Balance_2023,Return_2023_Pct,Balance_2024,Return_2024_Pct,Balance_2025,Return_2025_Pct
296,2.1281698407493855e-47,-100.0,,,0.8863023107705155,-99.99991136976892,1.0307595084305428e-06,-99.9998837011372,9.112951744912804e-14,-99.99999115899327,4.87877933185666e-17,-99.94646323750611,1.419989149503817e-22,-99.99970894581351,1.9951551390989346e-26,-99.98594950433392,1.973578178120369e-30,-99.99010814678296,9.213272148624308e-34,-99.95331691315417,8.972077734042734e-39,-99.99902617901769,7.354800275173009e-43,-99.9918025673727,9.3595291128833e-47,-99.9872742579503,2.1281698407493855e-47,-77.26199881338067
297,3.5797813065562863e-47,-100.0,,,1.046927407427126,-99.99989530725925,1.2772902219693958e-06,-99.99987799629537,1.2328460647790983e-13,-99.9999903479566,7.312930046080151e-17,-99.94068253730127,2.1048135255984678e-22,-99.99971217917957,2.76803161674028e-26,-99.98684904109996,2.9903821853208007e-30,-99.98919671954887,1.411493142553697e-33,-99.95279890478606,1.5273188217021667e-38,-99.99891794102595,1.2434813338103491e-42,-99.9918584036539,1.5371705467271248e-46,-99.98763816950901,3.5797813065562863e-47,-76.71187940610625
298,6.0875569987267675e-47,-100.0,,,1.0368822027833169,-99.99989631177972,1.2424336154005287e-06,-99.99988017601112,1.2796016802716964e-13,-99.99998970084467,7.081616591501797e-17,-99.94465764854264,2.03075716116583e-22,-99.99971323537007,2.9408340320551545e-26,-99.98551853422806,4.404455129274659e-30,-99.98502310881449,2.253742320601653e-33,-99.9488303943518,2.5698313446608663e-38,-99.99885974926185,2.038704874272028e-42,-99.99206677559401,2.6138987280008273e-46,-99.98717863109572,6.0875569987267675e-47,-76.7108154056807
299,5.00761465954368e-47,-100.0,,,0.964495096533294,-99.99990355049034,1.3057286758576668e-06,-99.9998646204962,1.572460589070806e-13,-99.99998795721793,7.769938823678514e-17,-99.95058738592444,2.1687097946476252e-22,-99.99972088457272,3.001602961805625e-26,-99.98615949921371,4.134189826413751e-30,-99.98622672658902,1.9236519466201193e-33,-99.95346967538042,1.8661946518945782e-38,-99.9990298688621,1.6419777675515458e-42,-99.9912014656891,2.1452704137148062e-46,-99.98693483885039,5.00761465954368e-47,-76.65741984073532
300,8.551582079948098e-47,-100.0,,,0.971324546264575,-99.99990286754537,1.3027321793985413e-06,-99.99986588085471,1.505881707784784e-13,-99.9999884405887,8.966161532077776e-17,-99.94045905806726,2.9567816950251e-22,-99.99967022881704,4.3660468886090225e-26,-99.98523378680288,5.7197270333417104e-30,-99.98689952907225,2.8476744350500743e-33,-99.95021310600227,2.716439574337078e-38,-99.99904608492429,2.3458976122564084e-42,-99.99136407216852,3.640500014432152e-46,-99.98448141983943,8.551582079948098e-47,-76.50986939693234
301,8.248051279642237e-47,-100.0,,,0.9346990678270312,-99.99990653009321,1.1980431732843155e-06,-99.9998718257871,1.606961128505648e-13,-99.99998658678449,1.0099377229500291e-16,-99.93715232403355,3.310648143507409e-22,-99.99967219284235,5.025675116753776e-26,-99.98481966400867,6.544119210349217e-30,-99.98697862663559,2.9582099371517247e-33,-99.95479590389378,2.6413473256487475e-38,-99.99910711295622,2.2896160150755826e-42,-99.9913316359691,3.5341442695752065e-46,-99.9845644673766,8.248051279642237e-47,-76.66181499536341
302,9.002508188106683e-47,-100.0,,,1.0690732062006463,-99.99989309267939,1.4133291404896576e-06,-99.99986779865661,2.0368352621875692e-13,-99.99998558838699,1.0985498977542095e-16,-99.9460658444918,3.12578610912428e-22,-99.99971546252787,5.154453580784114e-26,-99.9835098967081,5.953308751586755e-30,-99.98845016516633,2.758185321420514e-33,-99.95366970811507,2.7488952849107467e-38,-99.99900336816981,2.2235652015410762e-42,-99.99191105891248,3.4593787792228804e-46,-99.98444219770653,9.002508188106683e-47,-73.97651785870924
303,9.639220167083456e-47,-100.0,,,0.9431650362287896,-99.99990568349638,1.3613615277522992e-06,-99.99985566030595,1.9915989434071767e-13,-99.99998537053601,1.0493210225826555e-16,-99.94731263409953,2.725205708014644e-22,-99.99974028865816,4.7457927178395964e-26,-99.98258556150869,4.847167820595001e-30,-99.98978638952693,2.6890398831414845e-33,-99.94452348293541,2.595713742334211e-38,-99.99903470611999,2.244032337009505e-42,-99.99135485434927,3.704047027507191e-46,-99.98349378943246,9.639220167083456e-47,-73.97651785870923
304,6.686410989025513e-47,-100.0,,,0.8881106278586528,-99.99991118893722,1.096586061234909e-06,-99.9998765259612,1.3776833909122335e-13,-99.99998743661406,8.454963217989661e-17,-99.93862912717275,2.377266399061155e-22,-99.99971883184612,4.4327179613105754e-26,-99.98135371802226,4.557170287183844e-30,-99.98971924149707,2.293993781907787e-33,-99.94966188144517,2.3363848272718011e-38,-99.99898152085429,1.672135929764834e-42,-99.99284306287967,2.5125906020714945e-46,-99.98497376584436,6.686410989025513e-47,-73.38837857821751
305,9.515600499529355e-47,-100.0,,,0.8989249919112067,-99.99991010750081,1.0115930271681254e-06,-99.99988746635856,1.312656761326104e-13,-99.99998702386506,7.893284988138525e-17,-99.93986786781821,2.2691524382921433e-22,-99.9997125211567,5.08929524478047e-26,-99.97757182303447,5.30566697653478e-30,-99.98957484932323,2.613728999048886e-33,-99.95073703248605,2.857950606446582e-38,-99.99890656200108,1.9553275696673325e-42,-99.99315828774208,3.5016114801264974e-46,-99.98209194441665,9.515600499529355e-47,-72.82508195573543
306,1.2423283226615254e-46,-100.0,,,0.899043285661801,-99.99991009567142,1.0163890618380082e-06,-99.99988694770563,1.3785356994212885e-13,-99.999986436929,8.611547066923949e-17,-99.93753120016741,2.225101652390444e-22,-99.99974161417975,4.965195177894733e-26,-99.97768553552346,6.54314420362714e-30,-99.98682197986344,2.9246101622866478e-33,-99.9553026790902,3.2500691545797823e-38,-99.99888871713691,2.4788851795697447e-42,-99.99237282327954,4.571599151239115e-46,-99.9815578422554,1.2423283226615254e-46,-72.8250819557354
307,1.5622670275480905e-46,-100.0,,,1.0049297323607012,-99.99989950702677,9.484712618015952e-07,-99.99990561815108,1.218051116168549e-13,-99.99998715774356,7.30657685625274e-17,-99.94001420170908,2.085330924476205e-22,-99.99971459536175,5.183564131422326e-26,-99.97514272641055,6.326849994345388e-30,-99.98779440201001,3.72726309592887e-33,-99.94108817027019,3.7891038790163983e-38,-99.99898340852752,2.7195448501972942e-42,-99.99282272289958,5.882832461563377e-46,-99.97836831975344,1.5622670275480905e-46,-73.4436253665991
308,2.799838752593068e-46,-100.0,,,1.1525910679728422,-99.99988474089321,1.5318429181017593e-06,-99.99986709571498,2.0120142121987677e-13,-99.99998686540123,1.239606318948171e-16,-99.93838978316194,3.5371828005151086e-22,-99.99971465272914,9.462433627169004e-26,-99.9732486722886,1.1698356930094517e-29,-99.98763705259024,7.151160505376165e-33,-99.93887038540447,8.395369169130586e-38,-99.99882601304182,5.1255290539090994e-42,-99.99389481397345,1.0794906144327388e-45,-99.97893894263248,2.799838752593068e-46,-74.06333399142748
309,2.341964246427952e-46,-100.0,,,1.0754958634695548,-99.99989245041365,1.4882899525468044e-06,-99.99986161825414,1.7565423118228313e-13,-99.99998819758,1.0253768032300004e-16,-99.94162527163004,3.2273328878203746e-22,-99.99968525395956,9.15261099169625e-26,-99.97164032558824,1.0890574280968067e-29,-99.98810112842024,7.045466370822388e-33,-99.9353067506905,8.197562061539124e-38,-99.99883647701515,4.5536956090096975e-42,-99.99444506113547,9.180841086687295e-46,-99.97983870272637,2.341964246427952e-46,-74.49074410160608
310,2.5811159783241983e-46,-100.0,,,1.0116126644305161,-99.99989883873356,1.5421918078310709e-06,-99.99984755115648,1.9303418725024467e-13,-99.99998748312719,1.105811783108865e-16,-99.94271420006679,3.3762045414203634e-22,-99.9996946854254,9.664018607236185e-26,-99.97137608670128,1.302960524493128e-29,-99.98651740463829,7.259050992903205e-33,-99.94428802057739,7.930809129713177e-38,-99.99890745923435,4.5678242128937625e-42,-99.99424040581714,1.0118935259693842e-45,-99.97784736279665,2.5811159783241983e-46,-74.49221768810592
311,2.031507131187776e-46,-100.0,,,0.8608980997914847,-99.99991391019002,1.1791426716582502e-06,-99.9998630334215,1.4816558734856005e-13,-99.99998743446481,9.41496574287089e-17,-99.93645646123804,2.8977780179958945e-22,-99.99969221576613,7.442906188232709e-26,-99.97431512647962,1.0640193061083183e-29,-99.98570424939938,5.571910224518173e-33,-99.94763337288589,6.255342093967753e-38,-99.99887734334511,3.691886304958647e-42,-99.99409802653557,8.495052529188634e-46,-99.97698994002666,2.031507131187776e-46,-76.08599682924144
312,3.2347629434539837e-46,-100.0,,,1.0763849050681242,-99.9998923615095,1.4865005960901465e-06,-99.99986189878834,2.216973114519675e-13,-99.99998508595878,1.3640228193066357e-16,-99.93847364181491,4.464552061726876e-22,-99.99967269227476,1.0481793997656395e-25,-99.97652218217475,1.4470669354790285e-29,-99.98619447266563,7.103209065099856e-33,-99.95091305805596,8.768020539184407e-38,-99.99876562544354,5.879127345376446e-42,-99.99329480659962,1.3855696133209066e-45,-99.97643239324607,3.2347629434539837e-46,-76.65391249667373
313,2.6461384251029933e-46,-100.0,,,1.0840854081347184,-99.99989159145919,1.6512265395570495e-06,-99.99984768482933,2.1922350975802593e-13,-99.9999867235958,1.3222270313120066e-16,-99.93968589259558,3.7581342594646607e-22,-99.99971577239229,7.49625147399569e-26,-99.98005326325125,9.472623221162509e-30,-99.98736351994857,4.614823896288953e-33,-99.95128251395052,6.320362500502685e-38,-99.99863042173601,4.7247051016491597e-42,-99.9925246295584,1.137418951960152e-45,-99.97592613872212,2.6461384251029933e-46,-76.73558700122928
314,2.0715253642556964e-46,-100.0,,,1.1800838555015754,-99.99988199161444,1.6044571730600384e-06,-99.99986403871507,2.2875597833139103e-13,-99.99998574246904,1.4924799261164662e-16,-99.9347566810274,3.747962675390756e-22,-99.99974887684519,7.566233713432871e-26,-99.97981240911732,1.0055669545800785e-29,-99.98670980843752,4.457246732203128e-33,-99.95567429188179,6.309018246725948e-38,-99.99858454812448,4.771785182697692e-42,-99.99243656461894,9.03014381309681e-46,-99.98107596325619,2.0715253642556964e-46,-77.05988512329922
315,3.815178477820301e-46,-100.0,,,1.0595269095738593,-99.99989404730904,1.6481991316880341e-06,-99.99984444008767,2.379282428430635e-13,-99.99998556435091,1.907087592310709e-16,-99.91984610277778,5.053755826898231e-22,-99.99973500137868,1.0271145872920717e-25,-99.97967621265306,1.4009517881707405e-29,-99.98636031650699,6.734091030709552e-33,-99.95193202872811,1.0883080463013372e-37,-99.9983838827819,7.548301885104988e-42,-99.99306418627451,1.6232881224658794e-45,-99.97849465817379,3.815178477820301e-46,-76.49721928584803
316,2.799129080020107e-46,-100.0,,,1.0489328344762823,-99.99989510671655,1.4284684468459048e-06,-99.99986381697666,2.130657804811855e-13,-99.99998508432014,2.0948187988829035e-16,-99.90168206296892,4.512952777579182e-22,-99.99978456595959,9.393147809503841e-26,-99.97918624840001,1.1835617560668416e-29,-99.98739973244251,5.751006164778825e-33,-99.95140932752093,7.159959308357252e-38,-99.99875500754072,5.846035018111586e-42,-99.99183510022007,1.2162811221135872e-45,-99.97919476844827,2.799129080020107e-46,-76.98616685626155
317,2.7841985553304445e-46,-100.0,,,1.0796582373528003,-99.99989203417627,1.279127939893084e-06,-99.99988152473665,1.8945869636404877e-13,-99.99998518844828,1.8520613745317323e-16,-99.90224458364409,4.5884665075989e-22,-99.99975225083949,9.253144327523415e-26,-99.97983390679174,1.0494082721679112e-29,-99.9886589008555,4.756069732928273e-33,-99.95467855686803,6.237871113973053e-38,-99.99868843993796,5.4737899672635704e-42,-99.99122490691576,1.2067303889541861e-45,-99.9779543899899,2.7841985553304445e-46,-76.927749720935
318,5.100964022828958e-46,-100.0,,,1.228077450109463,-99.999877192255,1.490378981319612e-06,-99.99987864128755,2.3963166833437286e-13,-99.99998392142729,2.582015196037959e-16,-99.89225066895436,6.406664295024881e-22,-99.99975187348608,1.5573792436740629e-25,-99.9756912619117,1.8842980715892767e-29,-99.98790083995762,9.158294474571045e-33,-99.95139678476215,1.127408721610211e-37,-99.99876897524452,9.478386976202905e-42,-99.99159276773851,2.131401999272873e-45,-99.97751303038561,5.100964022828958e-46,-76.06756480209201
319,6.5894591276379075e-46,-100.0,,,1.1656363755166745,-99.99988343636245,1.3802789067161383e-06,-99.99988158580706,1.9696980209183675e-13,-99.99998572971005,2.597816937816467e-16,-99.86811090277659,6.264381377793867e-22,-99.9997588597839,1.4625176786656712e-25,-99.97665343805775,1.7974953627756735e-29,-99.98770958198321,9.567481076939883e-33,-99.94677326420378,1.109160306992841e-37,-99.99884069767364,1.0248782835147913e-41,-99.99075987233718,2.8148838988685163e-45,-99.97253445658723,6.5894591276379075e-46,-76.59065395099728
320,8.003817312452294e-46,-100.0,,,1.2076795614578224,-99.99987923204385,1.4359871694516454e-06,-99.99988109534887,2.0667918599255367e-13,-99.99998560717043,2.6069256378013255e-16,-99.87386607774354,6.254312263159337e-22,-99.99976008858202,1.548222399682578e-25,-99.97524552125735,2.202542445196379e-29,-99.98577373350464,1.0909574906726006e-32,-99.95046826484312,1.1968234674119156e-37,-99.99890296049328,1.180123280605973e-41,-99.99013953759481,3.51380663023211e-45,-99.97022508844645,8.003817312452294e-46,-77.22180485519891
321,1.2968372975962135e-45,-100.0,,,1.1182634427554845,-99.99988817365573,1.5201222284339411e-06,-99.99986406403265,2.4412554428448746e-13,-99.99998394040034,3.0606814159954447e-16,-99.87462674481829,8.668182236973518e-22,-99.9997167891375,2.3520237421360133e-25,-99.97286600952961,3.7614911171164e-29,-99.98400742709468,1.8094719776575777e-32,-99.95189482252334,2.049503867316426e-37,-99.99886734699813,1.935434783252115e-41,-99.99055656925503,5.686138575633085e-45,-99.97062087224619,1.2968372975962135e-45,-77.19300575695473
322,1.0930883596967537e-45,-100.0,,,1.0664992612734057,-99.99989335007388,1.557323964946201e-06,-99.99985397796122,2.44882279052294e-13,-99.99998427544399,3.1477356276677756e-16,-99.87145923176436,9.444556717499e-22,-99.99969995711729,2.1368165745496478e-25,-99.9773751522865,3.316789342179071e-29,-99.98447789397703,2.015649824337875e-32,-99.93922888623932,2.081475441381207e-37,-99.99896734273173,1.9715391665888507e-41,-99.9905281651304,5.003065070850606e-45,-99.9746235572915,1.0930883596967537e-45,-78.15162616881754
323,1.2157605519658655e-45,-100.0,,,1.1951018530876547,-99.9998804898147,1.6982118442311994e-06,-99.99985790233362,2.5222245783122937e-13,-99.99998514776242,3.427673950292264e-16,-99.86410115975534,9.934173365948347e-22,-99.99971017741156,2.182417725635719e-25,-99.97803120959095,3.436602357127051e-29,-99.98425323293172,2.1417760789317928e-32,-99.93767751236945,2.0218635524208214e-37,-99.9990559874245,2.1377536113424357e-41,-99.98942681562866,5.631410761142491e-45,-99.97365734418005,1.2157605519658655e-45,-78.41108376688165
324,1.422412726162267e-45,-100.0,,,1.2837112682928542,-99.99987162887317,2.0515581008156915e-06,-99.99984018539438,3.098054921779079e-13,-99.99998489901446,4.2298332540633887e-16,-99.86346809979617,1.1976257710802533e-21,-99.99971686217893,2.3896960982905455e-25,-99.98004638714366,4.3954296215327674e-29,-99.98160674227708,2.572255384510358e-32,-99.94147886313753,2.499186035845978e-37,-99.99902840672395,2.5300066802317415e-41,-99.98987667727035,6.598615170429938e-45,-99.9739185859785,1.422412726162267e-45,-78.44376904207935
325,2.028235404691741e-45,-100.0,,,1.285364593963349,-99.9998714635406,1.6840899380424448e-06,-99.99986897959178,2.7761506990987333e-13,-99.99998351542494,4.467418292490918e-16,-99.83907868207798,1.2333165249753033e-21,-99.99972393081546,2.5955810482699863e-25,-99.97895446144028,5.017140760451442e-29,-99.98067045232976,2.899113455770454e-32,-99.94221582382892,3.2582185196755147e-37,-99.9988761328008,3.448812388815743e-41,-99.9894150365668,9.416404357839907e-45,-99.97269667556178,2.028235404691741e-45,-78.4606169444808
326,2.642077441900943e-45,-100.0,,,1.3235942906122318,-99.99986764057094,1.9519715325881053e-06,-99.99985252493559,3.376030368408862e-13,-99.99998270451023,6.578038522745346e-16,-99.80515464006784,1.6749748099651818e-21,-99.99974536865295,3.3416196279055193e-25,-99.98004973204358,6.798990572465595e-29,-99.97965360714402,3.663831869422625e-32,-99.94611212016883,4.108128785191809e-37,-99.9988787343602,4.64092112938874e-41,-99.98870307779514,1.2210599161534532e-44,-99.97368927671661,2.642077441900943e-45,-78.36242589778938
327,5.168100489516145e-45,-100.0,,,1.3741129392199374,-99.99986258870608,2.147745245546229e-06,-99.99984369951085,4.083669567546359e-13,-99.99998098624789,8.315303240397433e-16,-99.79637668761252,2.3474566105393805e-21,-99.99971769440721,4.776150288857946e-25,-99.9796539358069,1.1652169140919588e-28,-99.97560342862724,7.077415488656044e-32,-99.9392609616024,7.88340265965512e-37,-99.99888611843232,9.62120757828396e-41,-99.98779561568315,2.4436424464391467e-44,-99.97460149958769,5.168100489516145e-45,-78.8508318921737
328,2.8434381936685806e-45,-100.0,,,1.1852629033622761,-99.99988147370966,1.5477781446018126e-06,-99.99986941478214,2.754083881176666e-13,-99.99998220621029,4.899083204655739e-16,-99.8221156865214,1.2623903150679076e-21,-99.99974232111146,2.400756598284272e-25,-99.98098245392389,6.147368252381335e-29,-99.97439403787634,4.251050020326595e-32,-99.9308476433199,4.451314594544544e-37,-99.99895289056275,5.445257784462165e-41,-99.98776707943506,1.3413648550022674e-44,-99.97536636633018,2.8434381936685806e-45,-78.80190327736167
329,6.553894354897039e-45,-100.0,,,1.155779704073465,-99.9998844220296,1.6957390647636124e-06,-99.99985328180978,3.08659981064283e-13,-99.9999817979082,6.636165705473236e-16,-99.7850007739069,1.920030214624685e-21,-99.99971067174934,3.8008610021722504e-25,-99.98020416046987,1.1972127260525156e-28,-99.96850153885217,8.779755592543313e-32,-99.92666503285935,9.980959477631096e-37,-99.99886318481506,1.3521937348615705e-40,-99.98645226706017,3.1127943247774124e-44,-99.97697967203571,6.553894354897039e-45,-78.94530228762964
